Reputation,LuFid,EinheitlicheID,BundeslandID,Exz_gefoerdert_FJ,Profs,Mitarbeiter,Drittmitteleinnahmen,Grundmittel,DiplBaMa,StudierendeGesamt,Zitationen,Publikationen,Foerderphase,DM_DFG_Mittel,Ost,Nach1945,FoerderungPhase1
0,22,120,142,0,8.6,22.799999,.4467928880874366,1.881664937721568,332.60001,.81120002,.0035999999,.0027999999,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,22,120,142,0,9.6,26,1.323806944180202,1.797728341757681,390.60001,1.1362,.011,.00060000003,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,23,120,142,0,9.199999999999999,48.799999,1.84334029075194,2.570308468425823,236.2,.375,.0034,.0012000001,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,23,120,142,0,10.4,44.200001,1.908757765186883,3.368608810611989,275.79999,.60879999,.0061999997,.0024000001,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,25,120,142,0,5.6,17.4,.4657850742162968,1.608082964746682,467.39999,.46739998,.068400003,.0020000001,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,25,120,142,0,6,25,.2967652686991207,1.735073736785601,374.79999,.3784,.058800001,.0060000001,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,27,120,142,0,0,,0,.030270270268,.60000002,.031399999,0,.00020000001,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,27,120,142,0,0,,0,.0063327629774184,.60000002,.037599999,.0012000001,.00020000001,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,28,120,142,0,1,1,.015150906053619,.0523200372642677,0,0,.00060000003,.00060000003,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,28,120,142,0,1,1.6666666,0,.1775699772148407,0,0,.0054000001,.00060000003,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,29,120,142,0,3.6,7,.4271654244198083,.7772683200010087,216.39999,.2164,0,0,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,29,120,142,0,3.8,9,.3855464129611176,.6893306026519187,202.2,.2022,0,0,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,31,120,142,0,0,,0,0,,0,.023,.003,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,32,120,142,0,8.6,13.2,.0802688701007756,1.810471303403937,270,.31799999,.055799998,.0089999996,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,32,120,142,0,8.199999999999999,19.200001,.2978164254926006,1.992080305790359,305.60001,.42899999,.1074,.011600001,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,33,120,142,0,0,,.0002428026361057,.0534215785170824,273.79999,.27379999,0,0,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,36,120,142,0,3,7.8000002,.0858355139582081,.6963087559458521,131.2,.1496,.00040000002,.0012000001,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,36,120,142,0,3.6,6.8000002,.000869927159076,.7803283216354864,120.6,.16760001,.0016000001,.00020000001,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,38,120,142,0,5.4,10.2,.2641873187432551,.9517382855114396,612.79999,.6128,.0083999997,.0034,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,38,120,142,0,6.4,8.8000002,.2006868029390443,1.383522316504995,646.40002,.64640003,.022200001,.0032000002,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
1,39,120,142,0,15.8,80.599998,2.531497043139977,3.517178943237738,1036.8,1.0368,.45300001,.024,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,39,120,142,0,13.4,65,1.564424754507666,4.421477822398083,953.79999,.95379996,1.0128,.028000001,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,40,120,142,0,0,,0,,261,.26100001,.0020000001,0,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,40,120,142,0,0,,0,.0018158667967657,128.39999,.1284,.0049999999,.00040000002,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,41,120,142,0,0,8.6000004,.0632521883545068,.0867589981494741,,0,0,0,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,41,120,142,0,0,,.0932229656262528,.0802913541962575,0,0,0,0,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,42,120,142,0,17.8,31.4,.5208423687920438,4.203043434476482,1743.6,1.7436,.0061999997,0,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,42,120,142,0,17.2,34.400002,.6623405085948268,4.169986304197447,1441,1.441,.0144,.00040000002,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,44,120,142,0,5.4,8.3999996,.0553453864356935,1.428463256571379,154.8,.2676,.0035999999,.0027999999,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,44,120,142,0,4.4,5.5999999,.0174436161287698,1.560622371924972,122.2,.3484,.011,.00060000003,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,45,120,142,0,2,1,.0089875634920106,.334972758150217,31.799999,.036400001,.0035999999,.0027999999,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,45,120,142,0,2,2,.1220882544864767,.4320327882713791,47,.054000001,.011,.00060000003,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,47,120,142,0,0,,0,.4071399593808672,,0,.003,0,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,48,120,142,0,7.4,22,.6329807073778352,1.4265724536489,475,.53799999,.017999999,.0012000001,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,48,120,142,0,6.2,21.6,.4903197636918434,1.650362224348333,669.40002,.79359996,.033,.0032000002,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,49,120,142,0,0,,0,.0503432494169418,,0,0,0,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,50,120,142,0,0,1.2,.1735581354660784,.4025165314957066,0,0,0,0,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,50,120,142,0,2,7.5999999,.2266001865740028,.4481452406039481,167.39999,.16739999,0,0,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,52,120,142,0,0,,.0027687156583251,.0081624700021971,,0,0,0,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,52,120,142,0,0,,0,.0006052889322552,15.2,.0152,0,0,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,56,120,142,0,19.6,59.200001,1.21835268782208,4.36027230727669,1744,1.744,.065199994,.0064000003,1,5.083417562327273,West Germany (U),Founded after 1945 (U),0
0,56,120,142,0,19.6,55.799999,1.020689151835976,4.881857622288042,1669.8,1.6698,.1162,.013,2,4.761534465835205,West Germany (U),Founded after 1945 (U),0
0,3,121,132,0,0,0,0,,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,4,121,132,0,0,0,0,,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,4,121,132,0,0,0,0,,,0,0,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,5,121,132,0,0,0,0,,,0,.001,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,5,121,132,0,0,0,0,,,0,.0036666668,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,7,121,132,0,0,0,0,,,0,.001,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,7,121,132,0,0,0,0,,,0,.0036666668,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,10,121,132,0,0,0,0,,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,10,121,132,0,0,0,0,,,0,.0016666666,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,12,121,132,0,11.8,79.400002,2.400714698764367,5.306310598913739,344,.43739998,4.7866001,.1488,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,12,121,132,0,12,96.199997,3.280172898287114,5.24361846197275,395.39999,.53559995,7.2946,.18539999,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,13,121,132,0,13.2,102.8,2.926283146508341,5.397887692052595,324,.35100001,2.5929999,.088199995,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,13,121,132,0,12.4,140.8,3.403591294435875,5.321086789711971,592.20001,.6304,4.8422003,.1026,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,14,121,132,0,0,0,0,,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,15,121,132,0,16.6,119.6,5.765354963881431,7.152583333931315,520.59998,.52059996,.1778,.023,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,15,121,132,0,17.2,122.4,5.300915038802484,6.464549445418624,377.60001,.37760001,.32679999,.025,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,17,121,132,0,1.4,7.4000001,.2130237499158191,.4143114126310305,,0,.0041999999,.0014,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,17,121,132,0,1.6,18,1.56018251391783,.7272579919513011,,0,.0152,.003,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,22,121,132,0,0,0,0,,,0,.001,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,22,121,132,0,0,0,0,,,0,.0036666668,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,23,121,132,0,0,0,0,,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,23,121,132,0,0,0,0,,,0,.0040000002,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,24,121,132,0,0,0,0,,,0,.001,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,25,121,132,0,16,69.800003,1.783043156990142,5.228451761085578,1059.2,1.0614001,.1574,.0112,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,25,121,132,0,15.8,66.400002,1.201200881358164,4.956080762173222,806.40002,.81240004,.14539999,.0152,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,26,121,132,0,1,5.5999999,.0570555421584073,.7267021838923053,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,26,121,132,0,1,7.4000001,.0681516894628901,.954250923307163,0,.0024999999,0,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,28,121,132,0,0,0,0,,,0,.0020000001,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,29,121,132,0,0,0,0,,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,29,121,132,0,0,0,0,,,0,0,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,31,121,132,0,0,0,0,,,0,.625,.039999999,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,32,121,132,0,12.2,30.799999,.4655031325083663,3.608156636889761,763,.80040002,.1688,.0264,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,32,121,132,0,15.4,48.200001,1.221984914961686,3.971381880852282,827.59998,.90759999,.35279998,.0294,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,33,121,132,0,.4,3.5999999,.5544040764940671,.8237769184612268,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,33,121,132,0,3,38.799999,4.821024296323196,2.315981028949352,,0,0,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,34,121,132,0,0,0,0,,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,34,121,132,0,0,0,0,,,0,.00033333333,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,36,121,132,0,.25,.5,.002162162162,.004324324324,4,.0040000002,.0017500001,.00050000002,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,36,121,132,0,.6,3.2,.0366561900508277,.3993289684849848,9.1999998,.0092000002,.0070000002,.00040000002,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,37,121,132,0,14,82,2.170978175213199,6.005068853429495,339.60001,.34420002,2.5216,.14639999,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,37,121,132,0,9.4,86.400002,1.947744409048091,4.023567394899281,389.39999,.39920002,4.2610002,.17060001,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,39,121,132,0,0,0,0,,,0,.32499999,.028999999,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,39,121,132,0,1.4,6.1999998,.1494276911208231,.5787366050607895,170,.17,.65799999,.034000002,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,41,121,132,0,0,0,0,,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,42,121,132,0,0,0,0,,,0,.0024999999,.00025000001,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,42,121,132,0,0,0,0,,,0,.012,.00066666666,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,44,121,132,0,0,0,0,,,0,.001,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,44,121,132,0,0,0,0,,,0,.0036666668,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,45,121,132,0,0,0,0,,,0,.001,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,45,121,132,0,0,0,0,,,0,.0036666668,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,48,121,132,0,0,0,0,,,0,.001,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,48,121,132,0,0,0,0,,,0,.0073333336,.00066666666,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,50,121,132,0,0,2,0,,,0,0,0,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,50,121,132,0,0,4,.0156578361997762,.5939840756205907,,0,0,0,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,56,121,132,0,9.4,27.200001,.9059886791212466,2.183684015320403,377.39999,.37739998,.0186,.0038000001,1,5.822897341135993,West Germany (U),Founded after 1945 (U),0
0,56,121,132,0,13,40.400002,.5211302353535401,3.041766932757748,623,.62300003,.074599996,.0083999997,2,11.43289981649817,West Germany (U),Founded after 1945 (U),0
0,3,122,143,0,8,50.200001,2.31217312903278,4.045983784053917,251.8,.2518,.00040000002,.00060000003,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,3,122,143,0,8.4,34.200001,.2228251986131958,2.404983536578633,462.20001,.46220002,.00020000001,.00080000004,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,4,122,143,0,1,4.4000001,.008090355131867,.460217138251097,7,.0272,.001,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,4,122,143,0,1,1.8,.0129529998301513,.3344453550269608,7.1999998,.047400001,.00060000003,0,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,5,122,143,0,4,9.3999996,.0148374163597511,1.28010360220661,401.60001,.65740001,.0058000004,.0048000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,5,122,143,0,4,9.1999998,.0100945851860735,1.39725892646052,252.8,.58520001,.0264,.0040000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,7,122,143,0,.75,2.5,0,.3320120267923102,1.4,.0014,.0058000004,.0048000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,7,122,143,0,0,,2.058381926609861,.6317910703731426,1,.001,.0264,.0040000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,10,122,143,0,1,5,.0133937384549298,.3229989248385838,187.39999,.1874,.00040000002,.00040000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,10,122,143,0,1,4,0,,153,.153,.001,.001,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,12,122,143,0,5.2,37.400002,.8939563608794276,2.650045442878654,291.39999,.30720001,2.3546002,.1044,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,12,122,143,0,5.2,41.400002,1.508614676357638,2.044801209878353,290.20001,.31320003,4.4352002,.109,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,13,122,143,0,10.8,96.599998,1.959770126681065,5.361092314002903,283.20001,.32800001,1.9161999,.090800002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,13,122,143,0,12.2,123.4,2.881570467565301,4.628228963981722,291.39999,.3874,3.7738001,.121,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,15,122,143,0,8.199999999999999,37,.9779259360641327,3.590113817830906,262.60001,.266,.040799998,.003,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,15,122,143,0,8,35.400002,0,,105.2,.1084,.1102,.0089999996,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,17,122,143,0,2.4,9.3999996,.3113759928989573,.8991832363732682,175,.175,.0054000001,.00080000004,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,17,122,143,0,4,15.4,.1895574570141392,.8845218900650794,43.400002,.043400001,.036599997,.0032000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,18,122,143,0,2.8,3.5999999,.0017616758236246,.4770711683933516,9.8000002,.036200002,0,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,18,122,143,0,3,3.4000001,.0348199336794199,.4822900323076257,11.8,.0504,.00040000002,.00040000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,20,122,143,0,3,14,.50491505628264,1.014768589897813,60,.1192,.0018,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,20,122,143,0,3.2,8.6000004,.6673814117726946,.3001388035479449,2.4000001,.0438,.0034,.00020000001,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,21,122,143,0,1,9,.0498097600925463,.0110122629640949,,0,.086400002,.0052,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,21,122,143,0,2,10,0,,,0,.134,.003,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,22,122,143,0,7.6,27.6,.3696885793964885,2.522056265851989,402.39999,.81580001,.0058000004,.0048000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,22,122,143,0,8,27.6,.3369165394207081,2.286246331854672,316.79999,.80779999,.0264,.0040000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,23,122,143,0,9.199999999999999,22.4,.2150898723289829,2.667735433965409,180.39999,.26920003,.0022,.00040000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,23,122,143,0,9.800000000000001,25,.3953347109381773,1.961293011034659,127.6,.25659999,.0040000002,.00060000003,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,25,122,143,1,15.2,88.800003,3.206356306436471,4.255346138701168,1169.4,1.1778001,.29960001,.012399999,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
1,25,122,143,1,19.6,136,7.452600470016751,1.937740241963273,863,.87559998,.35720003,.0308,2,21.5074987004721,West Germany (U),Founded after 1945 (U),1
0,26,122,143,0,0,,.0017979762798692,.1538293778283289,115,.115,0,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,26,122,143,0,1.6,7,4.309241231392693,1.735985512005935,208,.2158,0,0,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,27,122,143,0,2.8,2.2,.0019747434207058,.5567554684826461,18.6,.054000001,0,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,27,122,143,0,2.6,3.5999999,.0240585496421798,.5491683515602769,13.6,.076400004,.00040000002,.00040000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,28,122,143,0,0,,.3467995793738289,.3662383861860742,,0,.00060000003,0,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,29,122,143,0,2.6,2.4000001,.0276175380448413,.7266547140603855,138,.147,0,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,29,122,143,0,1,2,.0260817597709219,.3908292054160293,49.400002,.049800001,0,0,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,31,122,143,0,14.2,69.400002,3.75536944594181,5.917338823290304,224.60001,.2456,.73659998,.0418,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,31,122,143,0,12.4,70.199997,1.868956963729469,2.606855308045973,216.8,.2262,1.4008,.051200002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,32,122,143,0,16.6,43.599998,.620667084138066,3.598476126484167,204.60001,.3258,.1848,.0198,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,32,122,143,0,13.2,32.799999,.4966853032237455,2.813307820817613,170.2,.4258,.36140001,.027799999,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,33,122,143,0,0,,.0008791208788617,.8166464994078786,,0,0,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,33,122,143,0,0,,.0000391772771686,.5336259125268432,86,.086000003,0,0,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,34,122,143,0,1.8,3.4000001,.0183049029131643,.4505285102712824,47.200001,.069800004,0,.00040000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,34,122,143,0,1.2,3.5999999,.0080351310227284,.4161790530777286,99.800003,.1214,.00040000002,.00040000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
1,35,122,143,0,5,45,1.619286437596581,1.791399096488446,256.60001,.25659999,.077800006,.0016000001,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
1,35,122,143,0,5.8,72,2.784662161832161,.8129994100068595,224,.22400001,.2128,.0046000001,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,36,122,143,0,3,9.1999998,.2442331724826133,.6632601577822533,141.39999,.15180001,.0022,.0024000001,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,36,122,143,0,4.8,8,.1648248724651539,.4903072339647113,81.599998,.092599995,.0058000004,.0014,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,37,122,143,0,12.2,64.400002,2.488061716136868,4.866309025724229,229.2,.2456,1.5084001,.1112,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,37,122,143,0,14.2,73,1.892316995987382,3.924618666954613,214.2,.25220001,2.5906,.1196,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,38,122,143,0,0,1.5,0,.0299793712395298,8.6000004,.0086000003,.0144,.00040000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,38,122,143,0,0,,0,,0,0,.0272,.0016000001,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,39,122,143,0,6.8,32.799999,2.176482603772234,1.948576748583468,541.20001,.54120004,.17819999,.0188,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,39,122,143,0,9.199999999999999,39.799999,.8164264170178747,2.134918756868276,640.20001,.64020002,.70999998,.042400002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,41,122,143,0,0,,.0022883295189519,.2872254230343168,13.5,.0135,0,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,41,122,143,0,1,4.25,.0048459429049938,.2265393182693189,224,.22400001,0,0,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,42,122,143,0,18.4,36.200001,.4724909576753853,6.202901048192999,1521.8,1.5218,.0040000002,.00040000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,42,122,143,0,17.6,42.599998,.3731450721755482,4.821403221282781,2235.2,2.2351999,.0142,.00060000003,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,44,122,143,0,7.8,28.200001,.7702012099510223,2.654267776602963,635.59998,.81879997,.0058000004,.0048000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,44,122,143,0,7,18.6,.2321339461152268,2.20079442733049,459.39999,.68800002,.0264,.0040000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,45,122,143,0,1,4,.0219236642495137,.3973315819266811,57.799999,.057999998,.0058000004,.0048000002,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,45,122,143,0,1.2,3.4000001,.0788140728083167,.2081761221731963,12,.012,.0264,.0040000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,46,122,143,0,.3333333333333333,1,0,,,0,0,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,48,122,143,0,1.8,14.6,.3935819910460149,.4726458699491759,81.400002,.091600001,.003,.00060000003,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,48,122,143,0,1,10.4,.7300415914372722,.1125886385591193,64.599998,.064800002,.0083999997,.0026,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,49,122,143,0,2.8,12.2,.4700856206290252,1.380197454207382,300.39999,.41279998,0,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,49,122,143,0,2.8,13.4,.2068384454674079,1.171961341959428,222.2,.403,.00060000003,.00040000002,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,50,122,143,0,0,5,.0440095495900448,1.388275284774205,164.8,.1648,0,0,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,50,122,143,0,0,0,.0493603320094606,.3255595356108714,443.39999,.4434,0,0,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,56,122,143,0,12,52.400002,1.722505768459549,6.638372957528857,1809,1.8200001,.0548,.0054000001,1,13.82085877566027,West Germany (U),Founded after 1945 (U),0
0,56,122,143,0,14.6,61.200001,1.945312200467535,5.060512407060295,1854.8,1.8556,.11719999,.011399999,2,21.5074987004721,West Germany (U),Founded after 1945 (U),0
0,1,123,141,0,0,0,0,,,0,0,0,2,30.62582961110883,West Germany (U),Founded before 1945 (U),0
0,3,123,141,0,3.4,14,.317065872749638,1.729990845320343,495.39999,.49539998,.0078000003,.003,1,21.25392504306081,West Germany (U),Founded before 1945 (U),0
0,3,123,141,0,4.8,30.200001,.6610634094411448,4.438628442396946,273.60001,.27360001,.0044,.0020000001,2,30.62582961110883,West Germany (U),Founded before 1945 (U),0
0,4,123,141,0,7.8,19.6,.7545788702494688,1.74866099369453,163.60001,.36220002,.00020000001,.00020000001,1,21.25392504306081,West Germany (U),Founded before 1945 (U),0
0,4,123,141,0,6.6,16.200001,1.389096610484631,3.545152391748271,108.4,.4346,.00040000002,.00060000003,2,30.62582961110883,West Germany (U),Founded before 1945 (U),0
0,5,123,141,0,7.2,28,.0362989852567942,2.894832952931378,602.40002,2.0368001,.010600001,.0038000001,1,21.25392504306081,West Germany (U),Founded before 1945 (U),0
0,5,123,141,0,8.6,39.599998,.267983827641284,3.880589344107983,376.79999,1.4648,.0262,.0052,2,30.62582961110883,West Germany (U),Founded before 1945 (U),0
0,6,123,141,0,0,0,0,,,0,0,0,2,30.62582961110883,West Germany (U),Founded before 1945 (U),0
0,7,123,141,0,15,62.799999,1.404703194363037,3.77418849955639,1823.8,1.8238001,.010600001,.0038000001,1,21.25392504306081,West Germany (U),Founded before 1945 (U),0
0,7,123,141,0,12.6,30.200001,1.396673396763753,4.655633152277562,924,.92460001,.0262,.0052,2,30.62582961110883,West Germany (U),Founded before 1945 (U),0
0,10,123,141,0,0,0,0,.0089102184614685,27,.027000001,.0022,.00080000004,1,21.25392504306081,West Germany (U),Founded before 1945 (U),0
0,10,123,141,0,0,,0,,362,.36199999,.0089999996,.001,2,30.62582961110883,West Germany (U),Founded before 1945 (U),0
0,11,123,141,0,0,,0,1.243493590545319,,0,.00020000001,0,1,21.25392504306081,West Germany (U),Founded before 1945 (U),0
0,11,123,141,0,0,,.3281459632069967,1.362055257806482,,0,.00020000001,0,2,30.62582961110883,West Germany (U),Founded before 1945 (U),0
1,12,123,141,1,36.2,164.8,6.793889786263283,14.75632283920441,1123.4,1.8558,6.3793998,.2058,1,21.25392504306081,West Germany (U),Founded before 1945 (U),0
