Jahr,Profs,Drittmitteleinnahmen,Grundmittel,THDummy,Mitarbeiter,DiplBaMa,ExzDreiFLDummy_U,ExzGefoerdertDummy_U,StudierendeGesamt,Zitationen,Publikationen,Exz_EC1_FJ,Exz_EC2_FJ,Exz_GS1_FJ,Exz_GS2_FJ,Exz_gefoerdert_FJ,Linien_UJ,Reputation,InstIDFinanzen,DM_DFG_Mittel,LuFid,EinheitlicheID,Fachgruppe,BundeslandID
1993,,,,,,,,,,,,0,0,0,0,0,,0,1081,23055.27820243696,28,84,,
1993,,7.955889694235876,611.2775248404566,0,,1001,nicht gefördert,gefördert,1001,0,0,0,0,0,0,0,,0,1081,23055.27820243696,14,84,127,141
1993,19,1158.907932127026,4489.773750780446,0,61,455,nicht gefördert,gefördert,605,201,49,0,0,0,0,0,,0,1081,23055.27820243696,32,84,128,141
1993,11,649.73099169593,2194.499573993387,0,19,409,nicht gefördert,gefördert,496,2,3,0,0,0,0,0,,0,1081,23055.27820243696,36,84,131,141
1993,,,,,,,,,,,,0,0,0,0,0,,0,1081,23055.27820243696,40,84,,
1993,23,339.4512936207298,6961.403482456386,0,53,4466,nicht gefördert,gefördert,4492,1,0,0,0,0,0,0,,0,1081,23055.27820243696,42,84,129,141
1993,17,7293.561877190744,15806.36385002311,0,203,2047,nicht gefördert,gefördert,2047,468,58,0,0,0,0,0,,0,1081,23055.27820243696,31,84,126,141
1993,8,41.76842089473828,2551.851619426148,0,12,518,nicht gefördert,gefördert,1032,5,4,0,0,0,0,0,,0,1081,23055.27820243696,5,84,131,141
1993,12,129.946198339185,2828.981777108705,0,17,105,nicht gefördert,gefördert,180,1,1,0,0,0,0,0,,0,1081,23055.27820243696,27,84,131,141
1993,1,,,0,2,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,23055.27820243696,52,84,126,141
1993,4,4.640935654970931,1347.197321557263,0,6,50,nicht gefördert,gefördert,187,0,0,0,0,0,0,0,,0,1081,23055.27820243696,4,84,131,141
1993,33,3521.807171315079,13838.60713231536,0,114,1039,nicht gefördert,gefördert,1378,2123,88,0,0,0,0,0,,0,1081,23055.27820243696,12,84,128,141
1993,19,2697.046606345954,13516.39359969883,0,150,722,nicht gefördert,gefördert,772,1556,102,0,0,0,0,0,,0,1081,23055.27820243696,13,84,128,141
1993,22,4666.129305669336,14223.80479167798,0,153,1921,nicht gefördert,gefördert,1935,57,12,0,0,0,0,0,,0,1081,23055.27820243696,15,84,126,141
1993,3,.662990807852979,525.7517106274204,0,4,303,nicht gefördert,gefördert,303,0,1,0,0,0,0,0,,0,1081,23055.27820243696,10,84,131,141
1993,9,611.9405156483089,1885.545857533903,0,21,221,nicht gefördert,gefördert,279,4,0,0,0,0,0,0,,0,1081,23055.27820243696,17,84,131,141
1993,,,,,,,,,,,,0,0,0,0,0,,0,1081,23055.27820243696,35,84,,
1993,,73.59197967168181,1778.804337469561,0,,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,23055.27820243696,50,84,131,141
1993,3,2.651963231411955,995.8121933951908,0,10,561,nicht gefördert,gefördert,562,0,0,0,0,0,0,0,,0,1081,23055.27820243696,29,84,127,141
1993,7,2230.964068425305,3607.332985528119,0,11,1037,nicht gefördert,gefördert,1130,2,1,0,0,0,0,0,,0,1081,23055.27820243696,48,84,129,141
1993,,,,,,,,,,,,0,0,0,0,0,,0,1081,23055.27820243696,6,84,,
1993,,,,0,,0,nicht gefördert,gefördert,3,0,0,0,0,0,0,0,,0,1081,23055.27820243696,47,84,129,141
1993,15,2982.795644530593,5830.341164259199,0,74,455,nicht gefördert,gefördert,455,451,33,0,0,0,0,0,,0,1081,23055.27820243696,21,84,128,141
1994,15,6954.323495489553,11213.79822601996,0,116,1254,nicht gefördert,gefördert,1254,0,0,0,0,0,0,0,,0,1081,21754.27965159305,8,84,126,141
1994,6,91.01165888843775,2077.131335482208,0,9,397,nicht gefördert,gefördert,677,2,2,0,0,0,0,0,,0,1081,21754.27965159305,44,84,131,141
1994,22,363.401162795677,8786.175182903644,0,87,3535,nicht gefördert,gefördert,3995,7,8,0,0,0,0,0,,0,1081,21754.27965159305,56,84,129,141
1994,,,,,,,,,,,,0,0,0,0,0,,0,1081,21754.27965159305,11,84,,
1994,,1.936418274222073,636.4361394609901,0,,1088,nicht gefördert,gefördert,1088,0,0,0,0,0,0,0,,0,1081,21754.27965159305,14,84,127,141
1994,22,4136.189433738352,14108.74354598207,0,147,1808,nicht gefördert,gefördert,1830,104,22,0,0,0,0,0,,0,1081,21754.27965159305,15,84,126,141
1994,3,0,497.0140237170002,0,4,316,nicht gefördert,gefördert,316,2,2,0,0,0,0,0,,0,1081,21754.27965159305,10,84,131,141
1994,3,18.07323722607272,1340.001445761675,0,5,40,nicht gefördert,gefördert,174,1,0,0,0,0,0,0,,0,1081,21754.27965159305,4,84,131,141
1994,30,3555.263951471737,13712.42327252457,0,127,1029,nicht gefördert,gefördert,1420,2201,91,0,0,0,0,0,,0,1081,21754.27965159305,12,84,128,141
1994,4,3.22736379037013,1076.648560467476,0,8,576,nicht gefördert,gefördert,576,0,0,0,0,0,0,0,,0,1081,21754.27965159305,29,84,127,141
1994,8,110.3758416306585,1020.492430515036,0,17,194,nicht gefördert,gefördert,194,0,2,0,0,0,0,0,,0,1081,21754.27965159305,3,84,131,141
1994,,,,,,,,,,,,0,0,0,0,0,,0,1081,21754.27965159305,40,84,,
1994,1,125.8671878244352,437.6305299741891,0,6,184,nicht gefördert,gefördert,184,0,0,0,0,0,0,0,,0,1081,21754.27965159305,34,84,127,141
1994,21,8549.286680690477,15352.56955079061,0,222,1782,nicht gefördert,gefördert,1782,501,39,0,0,0,0,0,,0,1081,21754.27965159305,31,84,126,141
1994,,,,0,,0,nicht gefördert,gefördert,3,0,0,0,0,0,0,0,,0,1081,21754.27965159305,47,84,129,141
1994,22,258.8345759876839,3297.720321000198,0,20,897,nicht gefördert,gefördert,1638,2,2,0,0,0,0,0,,0,1081,21754.27965159305,22,84,131,141
1994,10,571.8888636535868,2261.091071533313,0,17,436,nicht gefördert,gefördert,517,2,1,0,0,0,0,0,,0,1081,21754.27965159305,36,84,131,141
1994,4,,,0,26,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,21754.27965159305,26,84,126,141
1994,14,3079.55052877117,5234.138595222288,0,75,439,nicht gefördert,gefördert,439,515,28,0,0,0,0,0,,0,1081,21754.27965159305,21,84,128,141
1994,23,4367.914153886937,11829.57923722268,0,171,638,nicht gefördert,gefördert,682,2958,277,0,0,0,0,0,,0,1081,21754.27965159305,37,84,128,141
1994,19,1182.506092791617,4536.382543744252,0,58,444,nicht gefördert,gefördert,593,222,44,0,0,0,0,0,,0,1081,21754.27965159305,32,84,128,141
1994,,,,0,,0,nicht gefördert,gefördert,0,16,4,0,0,0,0,0,,0,1081,21754.27965159305,25,84,128,141
1994,,,,,,,,,,,,0,0,0,0,0,,0,1081,21754.27965159305,43,84,,
1994,,,,,,,,,,,,0,0,0,0,0,,0,1081,21754.27965159305,41,84,,
1994,16,781.0220372695716,4961.749091315036,0,39,1018,nicht gefördert,gefördert,1350,10,7,0,0,0,0,0,,0,1081,21754.27965159305,23,84,131,141
1994,13,558.333935734033,2758.75056800838,0,30,1163,nicht gefördert,gefördert,1320,1,0,0,0,0,0,0,,0,1081,21754.27965159305,20,84,128,141
1994,8,67.77463959777275,2460.542153778186,0,16,553,nicht gefördert,gefördert,1091,2,2,0,0,0,0,0,,0,1081,21754.27965159305,5,84,131,141
1994,11,149.7496798731733,2726.476930104677,0,14,104,nicht gefördert,gefördert,183,2,1,0,0,0,0,0,,0,1081,21754.27965159305,27,84,131,141
1994,4,254.3162666811664,1598.190548991281,0,11,244,nicht gefördert,gefördert,302,2,2,0,0,0,0,0,,0,1081,21754.27965159305,45,84,131,141
1994,,105.2120595660663,1715.021118202688,0,,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,21754.27965159305,50,84,131,141
1994,24,236.2430294550925,7082.772574346294,0,52,4336,nicht gefördert,gefördert,4387,4,3,0,0,0,0,0,,0,1081,21754.27965159305,42,84,129,141
1994,9,603.5170287992145,4715.178497730766,0,43,949,nicht gefördert,gefördert,949,169,19,0,0,0,0,0,,0,1081,21754.27965159305,39,84,131,141
1994,15,2241.726888791086,14425.67067019632,0,154,659,nicht gefördert,gefördert,717,1652,96,0,0,0,0,0,,0,1081,21754.27965159305,13,84,128,141
1994,,,,,,,,,,,,0,0,0,0,0,,0,1081,21754.27965159305,24,84,,
1994,9,546.0699533306255,1889.298762882675,0,14,251,nicht gefördert,gefördert,340,7,1,0,0,0,0,0,,0,1081,21754.27965159305,17,84,131,141
1994,,,,,,,,,,,,0,0,0,0,0,,0,1081,21754.27965159305,6,84,,
1994,1,,,0,0,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,21754.27965159305,52,84,126,141
1994,16,231.724720148575,2956.265231979039,0,12,494,nicht gefördert,gefördert,565,2,1,0,0,0,0,0,,0,1081,21754.27965159305,18,84,131,141
1994,,,,,,,,,,,,0,0,0,0,0,,0,1081,21754.27965159305,28,84,,
1994,,,,,,,,,,,,0,0,0,0,0,,0,1081,21754.27965159305,35,84,,
1994,8,119.4124602436949,2632.883380183947,0,17,582,nicht gefördert,gefördert,582,2,2,0,0,0,0,0,,0,1081,21754.27965159305,7,84,131,141
1994,,,,,,,,,,,,0,0,0,0,0,,0,1081,21754.27965159305,1,84,,
1994,8,2012.584059674803,3731.478014425949,0,14,1195,nicht gefördert,gefördert,1291,3,1,0,0,0,0,0,,0,1081,21754.27965159305,48,84,129,141
1994,7,,,0,28,,nicht gefördert,gefördert,,8,0,0,0,0,0,0,,0,1081,21754.27965159305,38,84,129,141
1994,4,291.1082138913853,2843.952972074158,0,25,440,nicht gefördert,gefördert,769,0,0,0,0,0,0,0,,0,1081,21754.27965159305,49,84,130,141
1995,,,,,,,,,,,,0,0,0,0,0,,0,1081,19493.16770645514,40,84,,
1995,4,,,0,22,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,19493.16770645514,26,84,126,141
1995,14,779.9582984557217,4972.551725252316,0,37,1057,nicht gefördert,gefördert,1372,5,1,0,0,0,0,0,,0,1081,19493.16770645514,23,84,131,141
1995,,,,0,,0,nicht gefördert,gefördert,0,24,5,0,0,0,0,0,,0,1081,19493.16770645514,25,84,128,141
1995,1,,,0,1,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,19493.16770645514,52,84,126,141
1995,,,,,,,,,,,,0,0,0,0,0,,0,1081,19493.16770645514,11,84,,
1995,29,3758.789259170163,13556.53902462453,0,143,995,nicht gefördert,gefördert,1419,2339,92,0,0,0,0,0,,0,1081,19493.16770645514,12,84,128,141
1995,,,,,,,,,,,,0,0,0,0,0,,0,1081,19493.16770645514,6,84,,
1995,20,363.3030510722091,8613.839123498774,0,77,3211,nicht gefördert,gefördert,3732,9,3,0,0,0,0,0,,0,1081,19493.16770645514,56,84,129,141
1995,1,150.5294110211775,456.034249422808,0,7,194,nicht gefördert,gefördert,195,2,2,0,0,0,0,0,,0,1081,19493.16770645514,34,84,127,141
1995,,166.4080408757321,1589.133275843824,0,,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,19493.16770645514,50,84,131,141
1995,7,808.5398321939199,4728.020825492176,0,52,953,nicht gefördert,gefördert,953,157,16,0,0,0,0,0,,0,1081,19493.16770645514,39,84,131,141
1995,5,534.7922535013987,2858.78851901401,0,24,449,nicht gefördert,gefördert,801,0,0,0,0,0,0,0,,0,1081,19493.16770645514,49,84,130,141
1995,4,47.00074436948159,1092.449733993356,0,7,593,nicht gefördert,gefördert,593,0,0,0,0,0,0,0,,0,1081,19493.16770645514,29,84,127,141
1995,2,2.540580776728735,1197.883836227598,0,4,42,nicht gefördert,gefördert,183,0,0,0,0,0,0,0,,0,1081,19493.16770645514,4,84,131,141
1995,,,,,,,,,,,,0,0,0,0,0,,0,1081,19493.16770645514,43,84,,
1995,26,125.7587484480724,7317.507782172938,0,50,4277,nicht gefördert,gefördert,4376,1,1,0,0,0,0,0,,0,1081,19493.16770645514,42,84,129,141
1995,20,3940.440784706268,13820.75942540432,0,143,1573,nicht gefördert,gefördert,1601,83,19,0,0,0,0,0,,0,1081,19493.16770645514,15,84,126,141
1995,8,489.6969447144637,2234.440793132922,0,17,257,nicht gefördert,gefördert,356,8,3,0,0,0,0,0,,0,1081,19493.16770645514,17,84,131,141
1995,,,,,,,,,,,,0,0,0,0,0,,0,1081,19493.16770645514,35,84,,
1995,17,236.9091574299545,3387.229320573586,0,17,957,nicht gefördert,gefördert,1707,0,3,0,0,0,0,0,,0,1081,19493.16770645514,22,84,131,141
1995,8,,,0,30,,nicht gefördert,gefördert,,8,2,0,0,0,0,0,,0,1081,19493.16770645514,38,84,129,141
1995,8,1762.52791385556,3991.887545435025,0,12,1357,nicht gefördert,gefördert,1465,5,5,0,0,0,0,0,,0,1081,19493.16770645514,48,84,129,141
1995,,,,,,,,,,,,0,0,0,0,0,,0,1081,19493.16770645514,41,84,,
1995,11,100.9880858749672,2726.043173429933,0,19,121,nicht gefördert,gefördert,202,2,2,0,0,0,0,0,,0,1081,19493.16770645514,27,84,131,141
1995,,,,,,,,,,,,0,0,0,0,0,,0,1081,19493.16770645514,1,84,,
1995,,,,,,,,,,,,0,0,0,0,0,,0,1081,19493.16770645514,24,84,,
1995,8,117.501860923704,2860.058809402373,0,16,546,nicht gefördert,gefördert,546,0,3,0,0,0,0,0,,0,1081,19493.16770645514,7,84,131,141
1995,,,,0,,0,nicht gefördert,gefördert,3,0,0,0,0,0,0,0,,0,1081,19493.16770645514,47,84,129,141
1995,14,4229.431848059161,12032.82570378147,0,111,1304,nicht gefördert,gefördert,1304,1,0,0,0,0,0,0,,0,1081,19493.16770645514,8,84,126,141
1995,4,1.270290388364367,493.5078158795568,0,5,326,nicht gefördert,gefördert,326,3,1,0,0,0,0,0,,0,1081,19493.16770645514,10,84,131,141
1995,7,130.8399100015298,2343.685766532258,0,10,433,nicht gefördert,gefördert,737,0,3,0,0,0,0,0,,0,1081,19493.16770645514,44,84,131,141
1995,22,1320.46685870476,5278.691708848129,0,62,411,nicht gefördert,gefördert,579,290,44,0,0,0,0,0,,0,1081,19493.16770645514,32,84,128,141
1995,,,,,,,,,,,,0,0,0,0,0,,0,1081,19493.16770645514,28,84,,
1995,20,7082.50406032553,17379.47794840709,0,223,1469,nicht gefördert,gefördert,1469,625,62,0,0,0,0,0,,0,1081,19493.16770645514,31,84,126,141
1995,4,0,891.743852631786,0,3,1097,nicht gefördert,gefördert,1097,0,0,0,0,0,0,0,,0,1081,19493.16770645514,14,84,127,141
1995,12,679.6053577749366,3023.926269501377,0,29,1238,nicht gefördert,gefördert,1403,2,1,0,0,0,0,0,,0,1081,19493.16770645514,20,84,128,141
1995,8,73.67684252513332,2966.128056830798,0,13,595,nicht gefördert,gefördert,1130,0,3,0,0,0,0,0,,0,1081,19493.16770645514,5,84,131,141
1995,4,584.9687238417911,1394.778846424075,0,10,240,nicht gefördert,gefördert,290,0,3,0,0,0,0,0,,0,1081,19493.16770645514,45,84,131,141
1995,13,2973.114653966802,5701.698408173463,0,73,444,nicht gefördert,gefördert,444,550,28,0,0,0,0,0,,0,1081,19493.16770645514,21,84,128,141
1995,16,2118.844367791765,13830.92174851123,0,147,661,nicht gefördert,gefördert,726,1794,86,0,0,0,0,0,,0,1081,19493.16770645514,13,84,128,141
1995,9,301.0588220423551,2400.848834008655,0,13,464,nicht gefördert,gefördert,547,3,3,0,0,0,0,0,,0,1081,19493.16770645514,36,84,131,141
1995,13,243.8957545659586,2879.113165227839,0,13,448,nicht gefördert,gefördert,528,2,2,0,0,0,0,0,,0,1081,19493.16770645514,18,84,131,141
1995,18,4397.110179323258,11904.52637455667,0,159,644,nicht gefördert,gefördert,690,3290,277,0,0,0,0,0,,0,1081,19493.16770645514,37,84,128,141
1995,9,62.24422902985401,1009.880858749672,0,18,196,nicht gefördert,gefördert,196,0,1,0,0,0,0,0,,0,1081,19493.16770645514,3,84,131,141
1996,7,124.6900543739215,2425.503520007287,0,11,439,nicht gefördert,gefördert,793,6,8,0,0,0,0,0,,0,1081,21110.29411994436,44,84,131,141
1996,4,31.32915939043254,1167.324478887517,0,7,615,nicht gefördert,gefördert,616,0,0,0,0,0,0,0,,0,1081,21110.29411994436,29,84,127,141
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,24,84,,
1996,9,229.3294467379662,2177.376577635062,0,16,481,nicht gefördert,gefördert,556,7,2,0,0,0,0,0,,0,1081,21110.29411994436,36,84,131,141
1996,8,1380.362762742458,4307.759416184475,0,51,927,nicht gefördert,gefördert,927,265,25,0,0,0,0,0,,0,1081,21110.29411994436,39,84,131,141
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,40,84,,
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,35,84,,
1996,12,360.9119161777828,3324.023811324893,0,26,1309,nicht gefördert,gefördert,1488,4,0,0,0,0,0,0,,0,1081,21110.29411994436,20,84,128,141
1996,5,597.7603611694529,1651.673283063603,0,8,251,nicht gefördert,gefördert,300,6,8,0,0,0,0,0,,0,1081,21110.29411994436,45,84,131,141
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,11,84,,
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,41,84,,
1996,3,0,573.9502000327242,0,4,313,nicht gefördert,gefördert,313,1,0,0,0,0,0,0,,0,1081,21110.29411994436,10,84,131,141
1996,20,1185.495391333967,5476.337061447608,0,55,387,nicht gefördert,gefördert,559,260,47,0,0,0,0,0,,0,1081,21110.29411994436,32,84,128,141
1996,1,165.4179615814838,481.8424714248524,0,7,172,nicht gefördert,gefördert,172,0,2,0,0,0,0,0,,0,1081,21110.29411994436,34,84,127,141
1996,4,20.67724519768548,1050.153422767299,0,6,45,nicht gefördert,gefördert,176,0,0,0,0,0,0,0,,0,1081,21110.29411994436,4,84,131,141
1996,,,,0,,0,nicht gefördert,gefördert,0,44,8,0,0,0,0,0,,0,1081,21110.29411994436,25,84,128,141
1996,,1.253166375617302,807.0391458975423,0,,1112,nicht gefördert,gefördert,1112,0,0,0,0,0,0,0,,0,1081,21110.29411994436,14,84,127,141
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,28,84,,
1996,,,,0,,0,nicht gefördert,gefördert,2,0,0,0,0,0,0,0,,0,1081,21110.29411994436,47,84,129,141
1996,8,138.4748845057119,2866.618084224577,0,14,519,nicht gefördert,gefördert,519,6,8,0,0,0,0,0,,0,1081,21110.29411994436,7,84,131,141
1996,5,501.8931334347293,2857.219336407448,0,26,510,nicht gefördert,gefördert,907,0,0,0,0,0,0,0,,0,1081,21110.29411994436,49,84,130,141
1996,24,100.8798932371928,7359.846124000414,0,45,4176,nicht gefördert,gefördert,4334,0,1,0,0,0,0,0,,0,1081,21110.29411994436,42,84,129,141
1996,9,21.93041157330278,1191.761223212054,0,16,208,nicht gefördert,gefördert,208,1,1,0,0,0,0,0,,0,1081,21110.29411994436,3,84,131,141
1996,19,1964.33829378012,13620.03875339665,0,124,598,nicht gefördert,gefördert,661,2142,84,0,0,0,0,0,,0,1081,21110.29411994436,13,84,128,141
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,1,84,,
1996,11,216.1711997939846,2680.522877445409,0,19,122,nicht gefördert,gefördert,207,0,0,0,0,0,0,0,,0,1081,21110.29411994436,27,84,131,141
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,43,84,,
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,26,84,,
1996,,103.3862259884274,1695.53410621021,0,,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,21110.29411994436,50,84,131,141
1996,19,4264.525176225678,11133.75666417192,0,140,625,nicht gefördert,gefördert,681,4140,291,0,0,0,0,0,,0,1081,21110.29411994436,37,84,128,141
1996,7,349.6334187972272,2174.870244883827,0,17,316,nicht gefördert,gefördert,432,14,1,0,0,0,0,0,,0,1081,21110.29411994436,17,84,131,141
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,6,84,,
1996,20,4451.246966192655,12301.08114305944,0,142,1311,nicht gefördert,gefördert,1311,1,0,0,0,0,0,0,,0,1081,21110.29411994436,8,84,126,141
1996,13,2277.003304496637,6221.344471752094,0,64,407,nicht gefördert,gefördert,407,640,52,0,0,0,0,0,,0,1081,21110.29411994436,21,84,128,141
1996,7,983.7356048595818,4179.936445871509,0,10,1511,nicht gefördert,gefördert,1627,7,0,0,0,0,0,0,,0,1081,21110.29411994436,48,84,129,141
1996,13,140.3546340691378,2961.858728771493,0,13,416,nicht gefördert,gefördert,484,0,0,0,0,0,0,0,,0,1081,21110.29411994436,18,84,131,141
1996,21,3764.511792354374,13864.40619664202,0,131,1325,nicht gefördert,gefördert,1355,154,17,0,0,0,0,0,,0,1081,21110.29411994436,15,84,126,141
1996,8,119.6773888714523,2978.149891654517,0,16,609,nicht gefördert,gefördert,1161,6,8,0,0,0,0,0,,0,1081,21110.29411994436,5,84,131,141
1996,,,,,,,,,,,,0,0,0,0,0,,0,1081,21110.29411994436,52,84,,
1996,14,945.5140304032542,4401.120311167963,0,40,1069,nicht gefördert,gefördert,1396,11,3,0,0,0,0,0,,0,1081,21110.29411994436,23,84,131,141
1996,23,7993.948310062767,16088.77651336273,0,181,1231,nicht gefördert,gefördert,1231,651,65,0,0,0,0,0,,0,1081,21110.29411994436,31,84,126,141
1996,30,6287.135706472002,13737.83639270467,0,159,950,nicht gefördert,gefördert,1408,2476,88,0,0,0,0,0,,0,1081,21110.29411994436,12,84,128,141
1996,21,326.4498408483071,8350.474143925892,0,70,3108,nicht gefördert,gefördert,3660,26,3,0,0,0,0,0,,0,1081,21110.29411994436,56,84,129,141
1996,9,,,0,30,,nicht gefördert,gefördert,,8,4,0,0,0,0,0,,0,1081,21110.29411994436,38,84,129,141
1996,23,263.791522067442,3347.207389273813,0,20,971,nicht gefördert,gefördert,1727,6,8,0,0,0,0,0,,0,1081,21110.29411994436,22,84,131,141
1997,4,34.4138766339744,1074.819111300379,0,8,602,nicht gefördert,gefördert,603,0,0,0,0,0,0,0,,0,1081,21227.16347078963,29,84,127,141
1997,,,,,,,,,,,,0,0,0,0,0,,0,1081,21227.16347078963,24,84,,
1997,19,2083.268603378094,13586.10686828404,0,134,597,nicht gefördert,gefördert,655,2276,93,0,0,0,0,0,,0,1081,21227.16347078963,13,84,128,141
1997,8,95.25269425475059,2969.425926702934,0,14,674,nicht gefördert,gefördert,1242,4,2,0,0,0,0,0,,0,1081,21227.16347078963,5,84,131,141
1997,,,,,,,,,,,,0,0,0,0,0,,0,1081,21227.16347078963,41,84,,
1997,0,199.1088576679948,417.8827876982606,0,5,180,nicht gefördert,gefördert,180,0,1,0,0,0,0,0,,0,1081,21227.16347078963,34,84,127,141
1997,20,7378.089336919585,15634.96159502816,0,187,1054,nicht gefördert,gefördert,1054,797,82,0,0,0,0,0,,0,1081,21227.16347078963,31,84,126,141
1997,,,,0,,0,nicht gefördert,gefördert,0,66,9,0,0,0,0,0,,0,1081,21227.16347078963,25,84,128,141
1997,8,157.9351124094897,3106.466899727511,0,17,547,nicht gefördert,gefördert,547,4,2,0,0,0,0,0,,0,1081,21227.16347078963,7,84,131,141
1997,9,70.05682029059076,1298.509309421213,0,17,238,nicht gefördert,gefördert,238,0,2,0,0,0,0,0,,0,1081,21227.16347078963,3,84,131,141
1997,21,1021.969229326776,4931.016894839476,0,47,410,nicht gefördert,gefördert,569,321,63,0,0,0,0,0,,0,1081,21227.16347078963,32,84,128,141
1997,21,3542.17115925408,13830.07667227846,0,130,1200,nicht gefördert,gefördert,1231,117,23,0,0,0,0,0,,0,1081,21227.16347078963,15,84,126,141
1997,,,,,,,,,,,,0,0,0,0,0,,0,1081,21227.16347078963,43,84,,
1997,6,661.8525916926864,2828.697752610432,0,29,599,nicht gefördert,gefördert,988,0,0,0,0,0,0,0,,0,1081,21227.16347078963,49,84,130,141
1997,12,1965.892702715788,5713.932588262393,0,56,409,nicht gefördert,gefördert,409,684,56,0,0,0,0,0,,0,1081,21227.16347078963,21,84,128,141
1997,33,6108.463102530457,14667.07131469763,0,160,951,nicht gefördert,gefördert,1410,2646,110,0,0,0,0,0,,0,1081,21227.16347078963,12,84,128,141
1997,19,5194.651771196173,11956.97852977214,0,123,1321,nicht gefördert,gefördert,1321,2,0,0,0,0,0,0,,0,1081,21227.16347078963,8,84,126,141
1997,,,,,,,,,,,,0,0,0,0,0,,0,1081,21227.16347078963,11,84,,
1997,6,0,744.2000822096965,0,5,1075,nicht gefördert,gefördert,1075,0,0,0,0,0,0,0,,0,1081,21227.16347078963,14,84,127,141
1997,13,98.32536181135546,2955.291655942553,0,15,384,nicht gefördert,gefördert,457,2,3,0,0,0,0,0,,0,1081,21227.16347078963,18,84,131,141
1997,17,199.7233911793157,3299.430422282296,0,21,1118,nicht gefördert,gefördert,1862,4,2,0,0,0,0,0,,0,1081,21227.16347078963,22,84,131,141
1997,4,851.1289131795455,1445.382818626925,0,14,247,nicht gefördert,gefördert,294,4,2,0,0,0,0,0,,0,1081,21227.16347078963,45,84,131,141
1997,10,392.0723802227799,2424.334702161233,0,13,117,nicht gefördert,gefördert,210,2,3,0,0,0,0,0,,0,1081,21227.16347078963,27,84,131,141
1997,,70.67135380191172,1608.234199126983,0,,,nicht gefördert,gefördert,,0,0,0,0,0,0,0,,0,1081,21227.16347078963,50,84,131,141
1997,,,,,,,,,,,,0,0,0,0,0,,0,1081,21227.16347078963,6,84,,
1997,14,891.6881249267298,4671.683753062026,0,37,1057,nicht gefördert,gefördert,1369,12,2,0,0,0,0,0,,0,1081,21227.16347078963,23,84,131,141
1997,,,,,,,,,,,,0,0,0,0,0,,0,1081,21227.16347078963,28,84,,
1997,19,263.0203428453759,7974.801376412248,0,71,3003,nicht gefördert,gefördert,3540,19,3,0,0,0,0,0,,0,1081,21227.16347078963,56,84,129,141
1997,8,220.6175305642288,2255.952520059287,0,16,511,nicht gefördert,gefördert,606,1,0,0,0,0,0,0,,0,1081,21227.16347078963,36,84,131,141
1997,17,1059.455773517355,4052.848507161808,0,31,1644,nicht gefördert,gefördert,1804,9,2,0,0,0,0,0,,0,1081,21227.16347078963,48,84,129,141
1997,10,1228.452489130622,4972.190640097981,0,55,924,nicht gefördert,gefördert,924,298,18,0,0,0,0,0,,0,1081,21227.16347078963,39,84,131,141
1997,,,,,,,,,,,,0,0,0,0,0,,0,1081,21227.16347078963,40,84,,
1997,3,0,570.9016320171826,0,3,327,nicht gefördert,gefördert,327,4,0,0,0,0,0,0,,0,1081,21227.16347078963,10,84,131,141
1997,,,,,,,,,,,,0,0,0,0,0,,0,1081,21227.16347078963,26,84,,
1997,20,4315.254316495862,11444.45758133045,0,144,592,nicht gefördert,gefördert,648,3696,246,0,0,0,0,0,,0,1081,21227.16347078963,37,84,128,141
1997,4,39.94467823586315,1186.049676849475,0,5,46,nicht gefördert,gefördert,168,0,0,0,0,0,0,0,,0,1081,21227.16347078963,4,84,131,141
1997,24,106.9288309698491,7358.424264557314,0,45,4064,nicht gefördert,gefördert,4207,6,1,0,0,0,0,0,,0,1081,21227.16347078963,42,84,129,141
1997,12,311.5684902397326,3076.969291184105,0,19,1376,nicht gefördert,gefördert,1552,2,0,0,0,0,0,0,,0,1081,21227.16347078963,20,84,128,141
1997,,,,,,,,,,,,0,0,0,0,0,,0,1081,21227.16347078963,35,84,,
